state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
iowa,2018,1.24,0.23,0.92,2.3899999999999997,293.9259259259259,45.64341085271318,191.01378751013792,509.8666666666666
iowa,2017,1.27,0.24000000000000002,0.89,2.4,301.03703703703707,47.62790697674419,184.7850770478508,512
iowa,2016,1.3,0.23,0.8700000000000001,2.4,308.14814814814815,45.64341085271318,180.63260340632607,512
iowa,2015,1.31,0.22,0.8300000000000001,2.36,310.51851851851853,43.65891472868217,172.3276561232766,503.46666666666664
iowa,2014,1.34,0.21000000000000002,0.81,2.3699999999999997,317.6296296296297,41.674418604651166,168.17518248175185,505.59999999999997
iowa,2013,1.33,0.22,0.7899999999999999,2.34,315.2592592592593,43.65891472868217,164.02270884022707,499.2
iowa,2012,1.36,0.23,0.81,2.4,322.3703703703704,45.64341085271318,168.17518248175185,512
iowa,2011,1.3800000000000001,0.21000000000000002,0.7799999999999999,2.3699999999999997,327.11111111111114,41.674418604651166,161.94647201946472,505.59999999999997
iowa,2010,1.3900000000000001,0.18,0.73,2.3,329.4814814814815,35.72093023255813,151.56528791565287,490.66666666666663
iowa,2009,1.42,0.18,0.72,2.3099999999999996,336.59259259259255,35.72093023255813,149.48905109489053,492.79999999999995
iowa,2008,1.43,0.17,0.7,2.3,338.962962962963,33.736434108527135,145.33657745336578,490.66666666666663
iowa,2007,1.41,0.17,0.6699999999999999,2.25,334.22222222222223,33.736434108527135,139.10786699107868,480
iowa,2006,1.3900000000000001,0.16,0.65,2.2,329.4814814814815,31.751937984496124,134.95539334955393,469.33333333333337
iowa,2005,1.4,0.16,0.61,2.16,331.85185185185185,31.751937984496124,126.65044606650446,460.80000000000007
iowa,2004,1.3900000000000001,0.16,0.5700000000000001,2.12,329.4814814814815,31.751937984496124,118.34549878345501,452.2666666666667
iowa,2003,1.3800000000000001,0.15000000000000002,0.54,2.07,327.11111111111114,29.76744186046512,112.1167883211679,441.59999999999997
iowa,2002,1.3800000000000001,0.14,0.51,2.04,327.11111111111114,27.78294573643411,105.88807785888078,435.20000000000005
iowa,2001,1.36,0.13,0.5,1.99,322.3703703703704,25.7984496124031,103.81184103811842,424.53333333333336
iowa,2000,1.35,0.13,0.5,1.98,320.00000000000006,25.7984496124031,103.81184103811842,422.40000000000003
iowa,1999,1.34,0.13,0.48000000000000004,1.95,317.6296296296297,25.7984496124031,99.65936739659368,416
iowa,1998,1.31,0.12000000000000001,0.46,1.9,310.51851851851853,23.813953488372096,95.50689375506896,405.3333333333333
iowa,1997,1.28,0.12000000000000001,0.45,1.85,303.40740740740745,23.813953488372096,93.43065693430657,394.6666666666667
iowa,1996,1.28,0.12000000000000001,0.45,1.85,303.40740740740745,23.813953488372096,93.43065693430657,394.6666666666667
iowa,1995,1.26,0.11,0.44,1.8,298.6666666666667,21.829457364341085,91.35442011354421,384
iowa,1994,1.3,0.1,0.44,1.84,308.14814814814815,19.844961240310077,91.35442011354421,392.53333333333336
iowa,1993,1.28,0.11,0.48000000000000004,1.87,303.40740740740745,21.829457364341085,99.65936739659368,398.9333333333334
iowa,1992,1.31,0.13,0.46,1.9,310.51851851851853,25.7984496124031,95.50689375506896,405.3333333333333
iowa,1991,1.32,0.16,0.52,2.01,312.8888888888889,31.751937984496124,107.96431467964315,428.79999999999995
iowa,1990,1.34,0.18,0.54,2.06,317.6296296296297,35.72093023255813,112.1167883211679,439.4666666666667
iowa,1989,1.3,0.19,0.52,2.01,308.14814814814815,37.70542635658914,107.96431467964315,428.79999999999995
iowa,1988,1.32,0.2,0.53,2.06,312.8888888888889,39.689922480620154,110.04055150040553,439.4666666666667
iowa,1987,1.34,0.22,0.59,2.14,317.6296296296297,43.65891472868217,122.49797242497972,456.53333333333336
iowa,1986,1.35,0.2,0.54,2.09,320.00000000000006,39.689922480620154,112.1167883211679,445.8666666666667
iowa,1985,1.33,0.14,0.58,2.06,315.2592592592593,27.78294573643411,120.42173560421736,439.4666666666667
iowa,1984,1.3900000000000001,0.12000000000000001,0.62,2.13,329.4814814814815,23.813953488372096,128.72668288726683,454.4
iowa,1983,1.4,0.13,0.65,2.18,331.85185185185185,25.7984496124031,134.95539334955393,465.0666666666667
iowa,1982,1.4,0.13,0.65,2.19,331.85185185185185,25.7984496124031,134.95539334955393,467.2
iowa,1981,1.44,0.13,0.69,2.2600000000000002,341.3333333333333,25.7984496124031,143.2603406326034,482.1333333333334
iowa,1980,1.41,0.13,0.71,2.25,334.22222222222223,25.7984496124031,147.41281427412815,480
iowa,1979,1.4,0.11,0.71,2.22,331.85185185185185,21.829457364341085,147.41281427412815,473.6000000000001
iowa,1978,1.3800000000000001,0.11,0.74,2.23,327.11111111111114,21.829457364341085,153.64152473641525,475.73333333333335
iowa,1977,1.33,0.1,0.74,2.17,315.2592592592593,19.844961240310077,153.64152473641525,462.93333333333334
kansas,2018,0.99,0.14,0.7899999999999999,1.92,234.66666666666666,27.78294573643411,164.02270884022707,409.6
kansas,2017,1.03,0.14,0.8,1.98,244.14814814814815,27.78294573643411,166.09894566098947,422.40000000000003
kansas,2016,1.02,0.14,0.75,1.92,241.7777777777778,27.78294573643411,155.71776155717762,409.6
kansas,2015,1.03,0.14,0.74,1.91,244.14814814814815,27.78294573643411,153.64152473641525,407.46666666666664
kansas,2014,1.04,0.14,0.75,1.93,246.51851851851856,27.78294573643411,155.71776155717762,411.73333333333335
kansas,2013,0.99,0.14,0.76,1.8800000000000001,234.66666666666666,27.78294573643411,157.79399837794,401.0666666666667
kansas,2012,1.09,0.14,0.72,1.95,258.3703703703704,27.78294573643411,149.48905109489053,416
kansas,2011,1.07,0.14,0.69,1.9,253.62962962962965,27.78294573643411,143.2603406326034,405.3333333333333
kansas,2010,1.1300000000000001,0.14,0.6799999999999999,1.95,267.8518518518519,27.78294573643411,141.18410381184103,416
kansas,2009,1.1800000000000002,0.14,0.6699999999999999,1.99,279.70370370370375,27.78294573643411,139.10786699107868,424.53333333333336
kansas,2008,1.22,0.14,0.65,2.01,289.18518518518516,27.78294573643411,134.95539334955393,428.79999999999995
kansas,2007,1.1700000000000002,0.15000000000000002,0.64,1.96,277.33333333333337,29.76744186046512,132.87915652879158,418.1333333333333
kansas,2006,1.1400000000000001,0.18,0.61,1.94,270.22222222222223,35.72093023255813,126.65044606650446,413.8666666666667
kansas,2005,1.1400000000000001,0.18,0.5700000000000001,1.8900000000000001,270.22222222222223,35.72093023255813,118.34549878345501,403.20000000000005
kansas,2004,1.1400000000000001,0.16,0.56,1.86,270.22222222222223,31.751937984496124,116.26926196269262,396.8
kansas,2003,1.1600000000000001,0.17,0.56,1.8900000000000001,274.962962962963,33.736434108527135,116.26926196269262,403.20000000000005
kansas,2002,1.1900000000000002,0.15000000000000002,0.54,1.8800000000000001,282.07407407407413,29.76744186046512,112.1167883211679,401.0666666666667
kansas,2001,1.12,0.15000000000000002,0.53,1.8,265.4814814814815,29.76744186046512,110.04055150040553,384
kansas,2000,1.1300000000000001,0.15000000000000002,0.53,1.82,267.8518518518519,29.76744186046512,110.04055150040553,388.2666666666667
kansas,1999,1.12,0.15000000000000002,0.54,1.81,265.4814814814815,29.76744186046512,112.1167883211679,386.1333333333334
kansas,1998,1.08,0.13,0.54,1.76,256.00000000000006,25.7984496124031,112.1167883211679,375.4666666666667
kansas,1997,1.08,0.12000000000000001,0.48000000000000004,1.6700000000000002,256.00000000000006,23.813953488372096,99.65936739659368,356.2666666666667
kansas,1996,1.04,0.12000000000000001,0.49,1.6500000000000001,246.51851851851856,23.813953488372096,101.73560421735606,352.00000000000006
kansas,1995,1.04,0.12000000000000001,0.5,1.6600000000000001,246.51851851851856,23.813953488372096,103.81184103811842,354.1333333333334
kansas,1994,1.12,0.13,0.48000000000000004,1.73,265.4814814814815,25.7984496124031,99.65936739659368,369.06666666666666
kansas,1993,1.09,0.14,0.52,1.75,258.3703703703704,27.78294573643411,107.96431467964315,373.33333333333337
kansas,1992,1.09,0.14,0.55,1.78,258.3703703703704,27.78294573643411,114.19302514193026,379.73333333333335
kansas,1991,1.1500000000000001,0.14,0.5700000000000001,1.85,272.59259259259267,27.78294573643411,118.34549878345501,394.6666666666667
kansas,1990,1.1300000000000001,0.13,0.53,1.79,267.8518518518519,25.7984496124031,110.04055150040553,381.8666666666667
kansas,1989,1.1300000000000001,0.13,0.55,1.81,267.8518518518519,25.7984496124031,114.19302514193026,386.1333333333334
kansas,1988,1.1300000000000001,0.22,0.5700000000000001,1.92,267.8518518518519,43.65891472868217,118.34549878345501,409.6
kansas,1987,1.1400000000000001,0.17,0.5700000000000001,1.8800000000000001,270.22222222222223,33.736434108527135,118.34549878345501,401.0666666666667
kansas,1986,1.1400000000000001,0.17,0.6,1.91,270.22222222222223,33.736434108527135,124.5742092457421,407.46666666666664
kansas,1985,1.1800000000000002,0.15000000000000002,0.64,1.97,279.70370370370375,29.76744186046512,132.87915652879158,420.26666666666665
kansas,1984,1.1900000000000002,0.14,0.63,1.96,282.07407407407413,27.78294573643411,130.8029197080292,418.1333333333333
kansas,1983,1.2,0.13,0.64,1.97,284.44444444444446,25.7984496124031,132.87915652879158,420.26666666666665
kansas,1982,1.22,0.13,0.6699999999999999,2.03,289.18518518518516,25.7984496124031,139.10786699107868,433.06666666666666
kansas,1981,1.23,0.12000000000000001,0.7,2.05,291.5555555555556,23.813953488372096,145.33657745336578,437.3333333333333
kansas,1980,1.22,0.11,0.61,1.95,289.18518518518516,21.829457364341085,126.65044606650446,416
kansas,1979,1.1900000000000002,0.12000000000000001,0.74,2.04,282.07407407407413,23.813953488372096,153.64152473641525,435.20000000000005
kansas,1978,1.1500000000000001,0.12000000000000001,0.65,1.91,272.59259259259267,23.813953488372096,134.95539334955393,407.46666666666664
kansas,1977,1.1400000000000001,0.1,0.65,1.9,270.22222222222223,19.844961240310077,134.95539334955393,405.3333333333333
kentucky,2018,0.93,0.22,0.81,1.95,220.44444444444446,43.65891472868217,168.17518248175185,416
kentucky,2017,0.9400000000000001,0.21000000000000002,0.8200000000000001,1.97,222.8148148148148,41.674418604651166,170.25141930251422,420.26666666666665
kentucky,2016,0.96,0.22,0.7899999999999999,1.98,227.55555555555554,43.65891472868217,164.02270884022707,422.40000000000003
kentucky,2015,0.99,0.22,0.76,1.97,234.66666666666666,43.65891472868217,157.79399837794,420.26666666666665
kentucky,2014,0.9400000000000001,0.21000000000000002,0.72,1.8800000000000001,222.8148148148148,41.674418604651166,149.48905109489053,401.0666666666667
kentucky,2013,0.9500000000000001,0.2,0.7,1.85,225.18518518518522,39.689922480620154,145.33657745336578,394.6666666666667
kentucky,2012,0.97,0.2,0.7,1.87,229.92592592592595,39.689922480620154,145.33657745336578,398.9333333333334
kentucky,2011,0.9400000000000001,0.19,0.6599999999999999,1.79,222.8148148148148,37.70542635658914,137.03163017031628,381.8666666666667
kentucky,2010,1,0.18,0.6599999999999999,1.83,237.03703703703704,35.72093023255813,137.03163017031628,390.40000000000003
kentucky,2009,1.02,0.18,0.65,1.85,241.7777777777778,35.72093023255813,134.95539334955393,394.6666666666667
kentucky,2008,1.03,0.17,0.65,1.85,244.14814814814815,33.736434108527135,134.95539334955393,394.6666666666667
kentucky,2007,1.04,0.17,0.63,1.85,246.51851851851856,33.736434108527135,130.8029197080292,394.6666666666667
kentucky,2006,1.04,0.17,0.62,1.82,246.51851851851856,33.736434108527135,128.72668288726683,388.2666666666667
kentucky,2005,1.04,0.14,0.61,1.8,246.51851851851856,27.78294573643411,126.65044606650446,384
kentucky,2004,1.07,0.17,0.5700000000000001,1.81,253.62962962962965,33.736434108527135,118.34549878345501,386.1333333333334
kentucky,2003,1.03,0.15000000000000002,0.5700000000000001,1.75,244.14814814814815,29.76744186046512,118.34549878345501,373.33333333333337
kentucky,2002,1.08,0.14,0.54,1.77,256.00000000000006,27.78294573643411,112.1167883211679,377.6
kentucky,2001,1.04,0.12000000000000001,0.46,1.6300000000000001,246.51851851851856,23.813953488372096,95.50689375506896,347.73333333333335
kentucky,2000,1.07,0.14,0.53,1.74,253.62962962962965,27.78294573643411,110.04055150040553,371.2
kentucky,1999,1.07,0.13,0.54,1.74,253.62962962962965,25.7984496124031,112.1167883211679,371.2
kentucky,1998,1.08,0.13,0.53,1.74,256.00000000000006,25.7984496124031,110.04055150040553,371.2
kentucky,1997,1.07,0.13,0.53,1.72,253.62962962962965,25.7984496124031,110.04055150040553,366.93333333333334
kentucky,1996,1.09,0.13,0.54,1.76,258.3703703703704,25.7984496124031,112.1167883211679,375.4666666666667
kentucky,1995,1.06,0.11,0.54,1.71,251.25925925925927,21.829457364341085,112.1167883211679,364.8
kentucky,1994,1.08,0.11,0.55,1.73,256.00000000000006,21.829457364341085,114.19302514193026,369.06666666666666
kentucky,1993,1.08,0.1,0.55,1.73,256.00000000000006,19.844961240310077,114.19302514193026,369.06666666666666
kentucky,1992,1.04,0.11,0.56,1.71,246.51851851851856,21.829457364341085,116.26926196269262,364.8
kentucky,1991,1.11,0.11,0.56,1.78,263.11111111111114,21.829457364341085,116.26926196269262,379.73333333333335
kentucky,1990,1.12,0.11,0.6,1.83,265.4814814814815,21.829457364341085,124.5742092457421,390.40000000000003
kentucky,1989,1.09,0.12000000000000001,0.5700000000000001,1.79,258.3703703703704,23.813953488372096,118.34549878345501,381.8666666666667
kentucky,1988,1.1,0.12000000000000001,0.6,1.82,260.74074074074076,23.813953488372096,124.5742092457421,388.2666666666667
kentucky,1987,1.04,0.14,0.6,1.78,246.51851851851856,27.78294573643411,124.5742092457421,379.73333333333335
kentucky,1986,1.1,0.14,0.63,1.86,260.74074074074076,27.78294573643411,130.8029197080292,396.8
kentucky,1985,1.08,0.14,0.6599999999999999,1.8800000000000001,256.00000000000006,27.78294573643411,137.03163017031628,401.0666666666667
kentucky,1984,1.06,0.13,0.6799999999999999,1.87,251.25925925925927,25.7984496124031,141.18410381184103,398.9333333333334
kentucky,1983,1.1300000000000001,0.12000000000000001,0.7,1.95,267.8518518518519,23.813953488372096,145.33657745336578,416
kentucky,1982,1.1400000000000001,0.12000000000000001,0.72,1.99,270.22222222222223,23.813953488372096,149.48905109489053,424.53333333333336
kentucky,1981,1.1300000000000001,0.1,0.75,1.99,267.8518518518519,19.844961240310077,155.71776155717762,424.53333333333336
kentucky,1980,1.08,0.1,0.73,1.91,256.00000000000006,19.844961240310077,151.56528791565287,407.46666666666664
kentucky,1979,1.07,0.09,0.75,1.91,253.62962962962965,17.860465116279066,155.71776155717762,407.46666666666664
kentucky,1978,1.04,0.09,0.75,1.8800000000000001,246.51851851851856,17.860465116279066,155.71776155717762,401.0666666666667
kentucky,1977,1.1600000000000001,0.09,0.73,1.98,274.962962962963,17.860465116279066,151.56528791565287,422.40000000000003
louisiana,2018,1.23,0.33999999999999997,0.99,2.55,291.5555555555556,67.47286821705426,205.54744525547446,544
louisiana,2017,1.24,0.33999999999999997,1,2.57,293.9259259259259,67.47286821705426,207.62368207623683,548.2666666666667
louisiana,2016,1.25,0.33999999999999997,1,2.59,296.2962962962963,67.47286821705426,207.62368207623683,552.5333333333333
louisiana,2015,1.27,0.32999999999999996,0.98,2.59,301.03703703703707,65.48837209302324,203.4712084347121,552.5333333333333
louisiana,2014,1.3,0.32999999999999996,0.96,2.59,308.14814814814815,65.48837209302324,199.31873479318736,552.5333333333333
louisiana,2013,1.34,0.32,0.93,2.59,317.6296296296297,63.50387596899225,193.09002433090026,552.5333333333333
louisiana,2012,1.3800000000000001,0.32,0.9,2.59,327.11111111111114,63.50387596899225,186.86131386861314,552.5333333333333
louisiana,2011,1.3900000000000001,0.3,0.88,2.57,329.4814814814815,59.534883720930225,182.70884022708842,548.2666666666667
louisiana,2010,1.42,0.28,0.8400000000000001,2.55,336.59259259259255,55.56589147286822,174.40389294403894,544
louisiana,2009,1.5,0.28,0.8500000000000001,2.63,355.5555555555556,55.56589147286822,176.48012976480132,561.0666666666667
louisiana,2008,1.55,0.26,0.8300000000000001,2.64,367.40740740740745,51.5968992248062,172.3276561232766,563.2
louisiana,2007,1.57,0.27,0.81,2.66,372.1481481481482,53.58139534883721,168.17518248175185,567.4666666666667
louisiana,2006,1.59,0.25,0.7799999999999999,2.63,376.8888888888889,49.61240310077519,161.94647201946472,561.0666666666667
louisiana,2005,1.47,0.24000000000000002,0.71,2.4099999999999997,348.4444444444444,47.62790697674419,147.41281427412815,514.1333333333333
louisiana,2004,1.3800000000000001,0.26,0.73,2.36,327.11111111111114,51.5968992248062,151.56528791565287,503.46666666666664
louisiana,2003,1.41,0.25,0.72,2.38,334.22222222222223,49.61240310077519,149.48905109489053,507.73333333333335
louisiana,2002,1.32,0.24000000000000002,0.7,2.2600000000000002,312.8888888888889,47.62790697674419,145.33657745336578,482.1333333333334
louisiana,2001,1.49,0.23,0.69,2.4099999999999997,353.1851851851852,45.64341085271318,143.2603406326034,514.1333333333333
louisiana,2000,1.51,0.22,0.7,2.44,357.9259259259259,43.65891472868217,145.33657745336578,520.5333333333333
louisiana,1999,1.52,0.24000000000000002,0.69,2.4499999999999997,360.2962962962963,47.62790697674419,143.2603406326034,522.6666666666666
louisiana,1998,1.48,0.23,0.7,2.4,350.81481481481484,45.64341085271318,145.33657745336578,512
louisiana,1997,1.51,0.23,0.71,2.44,357.9259259259259,45.64341085271318,147.41281427412815,520.5333333333333
louisiana,1996,1.52,0.22,0.72,2.46,360.2962962962963,43.65891472868217,149.48905109489053,524.8000000000001
louisiana,1995,1.51,0.21000000000000002,0.73,2.46,357.9259259259259,41.674418604651166,151.56528791565287,524.8000000000001
louisiana,1994,1.45,0.21000000000000002,0.73,2.3899999999999997,343.7037037037037,41.674418604651166,151.56528791565287,509.8666666666666
